UID,tax_identification_number,legal_form_code,industry,entity_size_code,legal_name,location,location_code,incorporation_date,listed_entity_flag,last_updated,compliance
GR0000001775,170525764,AE,Consumer Goods and Retail,S,Athens Koinonia Physis AE,Fthiotida,N0840,2016-12-31,False,2024-08-05 11:49:39,Compliant
GR0000001776,235497187,AT,Consumer Goods and Retail,S,Episteme Koinonia,Chalkidiki,N0270,2003-02-02,False,2024-03-12 12:12:43,Compliant
GR0000001777,395296179,AT,Tourism and Hospitality,M,Leisure Ecclesia,Kyklades,N1210,2024-01-17,False,2024-12-17 13:45:34,Compliant
GR0000001778,770355806,AE,Logistics and Transportation,M,Philia Depot Carrier AE,Viotia,N0810,2007-08-26,False,2024-10-10 13:13:51,Compliant
GR0000001779,779760958,AT,Agriculture and Food Production,L,Gaia Mediterranean Fresh,Kilkis,N0230,1995-12-10,False,2024-08-24 17:33:11,Compliant
GR0000001780,728530544,AE,Financial Services,S,Psyche Hellenic Dynamis AE,Korinthos,N1030,2008-11-28,False,2024-03-01 12:40:15,Compliant
GR0000001781,688793237,OE,Financial Services,S,Monetary Olympic Group OE,Grevena,N0310,2002-04-22,False,2024-04-15 17:50:40,Somewhat Compliant
GR0000001782,864668242,AE,Technology and Innovation,S,Demos Systems Archon AE,Evros,N0120,2002-12-20,False,2024-06-21 10:56:41,Compliant
GR0000001783,449165212,AE,Tourism and Hospitality,M,Ecclesia Episteme AE,Lakonia,N1040,2012-09-05,False,2024-09-11 13:15:25,Compliant
GR0000001784,508992977,EPE,Logistics and Transportation,M,Poseidon Philia Mythos EPE,Viotia,N0810,2022-04-06,False,2024-09-04 12:59:36,Compliant
GR0000001785,741444618,AT,Agriculture and Food Production,S,Chronos Sustenance Paideia,Lesvos,N1110,2003-06-04,False,2024-08-23 16:21:09,Compliant
GR0000001786,669681065,AT,Automotive,S,Ecclesia Motor,Fokida,N0850,1998-02-10,False,2024-05-10 17:04:16,Somewhat Compliant
GR0000001787,416644047,AT,Healthcare,S,Energeia Treatment,Kilkis,N0230,2001-06-08,False,2024-03-04 14:52:35,Somewhat Compliant
GR0000001788,587173220,IKE,Technology and Innovation,L,Kairos Software IKE,Ilia,N0730,1998-03-25,False,2024-07-20 08:04:12,Compliant
GR0000001789,642831335,IKE,Automotive,M,Theoria Eudaimonia Xenia IKE,Ioannina,N0430,2014-02-15,False,2024-05-10 15:29:59,Compliant
GR0000001790,750072069,AT,Agriculture and Food Production,S,Kairos Seeds Dairy,Thesprotia,N0420,2005-12-31,False,2024-10-08 17:52:17,Compliant
GR0000001791,561923010,AT,Energy,L,Aegean Theoria,Euritania,N0830,2015-05-30,True,2024-09-18 17:26:12,Non-Compliant
GR0000001792,206492059,AT,Logistics and Transportation,S,Olympian Koinonia Gaia,Lesvos,N1110,2023-12-08,False,2024-05-16 08:27:40,Compliant
GR0000001793,951580447,EPE,Consumer Goods and Retail,M,Retail Psyche EPE,Euritania,N0830,2013-01-19,False,2024-09-07 17:06:30,Compliant
GR0000001794,853529912,IKE,Manufacturing,S,Ellada Processing IKE,Karditsa,N0510,1999-06-30,False,2024-08-11 14:20:07,Compliant
GR0000001795,222851168,IKE,Logistics and Transportation,S,Energeia Psyche Praxis IKE,Chalkidiki,N0270,2018-08-17,False,2024-03-12 10:07:23,Compliant
GR0000001796,802992685,AT,Manufacturing,M,Artisan Pneuma Paideia,Lakonia,N1040,2001-02-26,False,2024-01-28 08:54:04,Compliant
GR0000001797,798916441,AT,Logistics and Transportation,M,Nous Line Hermes,Peiraias and islands,N0920,1995-07-12,True,2024-05-22 09:35:34,Non-Compliant
GR0000001798,925667446,AE,Consumer Goods and Retail,M,Emporium Market AE,West Attica,N0940,2022-01-22,False,2024-05-17 10:50:06,Compliant
GR0000001799,691991695,IKE,Healthcare,M,Hygeia Care IKE,West Attica,N0940,1999-06-21,False,2024-12-17 14:13:02,Compliant
GR0000001800,873995963,AT,Healthcare,M,Clinic Rehabilitation,Kavala,N0130,2011-12-13,False,2024-12-04 17:03:00,Somewhat Compliant
GR0000001801,330879256,EPE,Manufacturing,S,Machinery Foundry Polis EPE,Xanthi,N0140,2012-03-22,False,2024-02-27 13:39:46,Compliant
GR0000001802,561784080,AE,Technology and Innovation,M,Hellenic Advanced AE,Florina,N0340,1995-12-05,True,2024-05-21 12:27:15,Compliant
GR0000001803,584853393,AT,Consumer Goods and Retail,M,Bazaar Eudaimonia Koinonia,Arkadia,N1020,1999-12-07,False,2024-04-28 11:39:38,Compliant
GR0000001804,345343109,AT,Tourism and Hospitality,M,Delphi Voyage,Kozani,N0330,1995-08-10,False,2024-10-19 12:59:35,Compliant
GR0000001805,544328940,AT,Consumer Goods and Retail,S,Dynamis Agon,Lefkada,N0640,2023-11-28,False,2024-06-30 11:09:01,Compliant
GR0000001806,463925049,OE,Technology and Innovation,S,Cyber Psyche Gaia OE,Florina,N0340,1996-12-16,False,2024-10-10 17:20:48,Compliant
GR0000001807,988434627,AT,Manufacturing,M,Fabrication Maker,Lefkada,N0640,2000-12-04,True,2024-04-22 10:51:52,Compliant
GR0000001808,586940738,AT,Technology and Innovation,M,Systems Dynamic Digital,Samos,N1120,2006-02-19,False,2024-07-15 11:34:39,Compliant
GR0000001809,528133274,AT,Healthcare,L,Zoe Oikos,Karditsa,N0510,1998-09-30,True,2024-01-09 10:05:36,Compliant
GR0000001810,546665485,AT,Consumer Goods and Retail,M,Archon Paideia Praxis,Larisa,N0520,2007-01-02,False,2024-11-10 12:51:31,Compliant
GR0000001811,883415470,EPE,Logistics and Transportation,S,Cargo Aion Psyche EPE,Larisa,N0520,2001-05-24,False,2024-03-04 09:15:54,Compliant
GR0000001812,202097643,AE,Manufacturing,S,Aion Mythos Paideia AE,Kozani,N0330,2023-02-21,False,2024-07-27 11:15:29,Compliant
GR0000001813,435596237,EPE,Automotive,L,Maintenance Greek Hestia EPE,Heraklio,N1310,2021-11-23,True,2024-11-08 10:57:11,Non-Compliant
GR0000001814,558234365,AT,Manufacturing,M,Ecclesia Delphi Construction,Athens,N0910,1995-08-09,False,2024-04-22 12:06:00,Compliant
GR0000001815,435569630,AT,Healthcare,S,Philia Hygeia Aion,Florina,N0340,1995-06-02,False,2024-05-02 12:27:37,Compliant
GR0000001816,814154134,EPE,Consumer Goods and Retail,M,Energeia Episteme Store EPE,Heraklio,N1310,1999-10-08,False,2024-11-03 14:28:13,Compliant
GR0000001817,373685835,AT,Financial Services,M,Management Yield,Peiraias and islands,N0920,2019-04-30,False,2024-04-28 09:54:05,Compliant
GR0000001818,501902658,AT,Healthcare,M,Pathos Koinonia Laboratory,Grevena,N0310,2010-03-06,False,2024-07-28 15:28:09,Compliant
GR0000001819,263894795,AT,Automotive,S,Mobility Arete Polis,West Attica,N0940,1998-10-23,False,2024-07-15 17:48:24,Compliant
GR0000001820,837468465,AT,Manufacturing,S,Pathos Dynamis Textile,Preveza,N0440,2004-01-27,False,2024-01-12 16:48:17,Compliant
GR0000001821,609241268,AT,Automotive,S,Designs Hermes,Rodopi,N0150,2001-03-30,False,2024-04-15 15:27:50,Compliant
GR0000001822,172083844,IKE,Tourism and Hospitality,M,Mykonos Retreat Oasis IKE,Lesvos,N1110,2016-07-19,False,2024-09-25 13:20:01,Non-Compliant
GR0000001823,197951867,AT,Technology and Innovation,S,Techne Dynamis,Evros,N0120,2020-03-30,False,2024-09-12 16:39:24,Compliant
GR0000001824,993108266,IKE,Manufacturing,L,Foundry Assembly Gaia IKE,Chios,N1130,2014-12-05,True,2024-08-14 17:13:23,Compliant
GR0000001825,191659287,EPE,Manufacturing,S,Aegean Logos EPE,Aitoloakarnania,N0710,2002-04-25,False,2024-03-14 09:38:53,Compliant
GR0000001826,200105056,AT,Healthcare,S,Kairos Recovery Treatment,Heraklio,N1310,2008-10-14,False,2024-12-23 14:10:50,Compliant
GR0000001827,563723880,EPE,Energy,S,Hellenic Kairos EPE,Evros,N0120,2009-11-17,False,2024-07-25 11:13:20,Compliant
GR0000001828,203685265,IKE,Technology and Innovation,M,Olympic Nomos Portal IKE,Grevena,N0310,2016-06-24,False,2024-06-29 14:17:15,Compliant
GR0000001829,899496315,AT,Consumer Goods and Retail,M,Mythos Exchange,Kozani,N0330,2001-12-05,False,2024-05-28 11:24:38,Compliant
GR0000001830,893276164,AT,Technology and Innovation,S,Intelligence Agile Integrated,Kerkyra,N0620,2005-12-07,False,2024-08-28 08:43:59,Somewhat Compliant
GR0000001831,500126515,AT,Manufacturing,S,Gaia Construction,Korinthos,N1030,1997-07-03,False,2024-10-15 11:41:44,Compliant
GR0000001832,971630639,EPE,Tourism and Hospitality,M,Ecclesia Zoe EPE,Florina,N0340,2019-05-19,False,2024-02-03 15:45:51,Somewhat Compliant
GR0000001833,239710404,OE,Tourism and Hospitality,S,Vacation Energeia OE,Lefkada,N0640,2006-12-30,False,2024-01-12 14:36:22,Non-Compliant
GR0000001834,697398528,EPE,Logistics and Transportation,L,Maritime Olympian Theoria EPE,Pieria,N0250,2023-02-22,False,2024-07-03 14:01:31,Compliant
GR0000001835,164404084,AT,Tourism and Hospitality,S,Voyage Santorini,Arta,N0410,2019-05-20,False,2024-08-11 15:58:27,Compliant
GR0000001836,729712082,IKE,Financial Services,S,Logos Treasury IKE,Evia,N0820,2000-07-08,False,2024-02-15 14:16:22,Compliant
GR0000001837,702998820,AT,Consumer Goods and Retail,M,Dynamis Basileus Archon,Rodopi,N0150,1995-12-13,False,2024-04-27 12:23:58,Compliant
GR0000001838,703102938,EPE,Logistics and Transportation,M,Carrier Chronos EPE,Viotia,N0810,1996-12-29,False,2024-05-13 15:10:10,Compliant
GR0000001839,453954673,IKE,Consumer Goods and Retail,S,Emporium Delphi Plaza IKE,Zakynthos,N0610,1999-08-11,False,2024-04-22 17:41:33,Compliant
GR0000001840,819421270,AT,Energy,S,Oikos Energy Generation,Thessaloniki,N0220,2019-06-06,False,2024-11-02 16:51:12,Compliant
GR0000001841,231244840,AT,Tourism and Hospitality,M,Kosmos Recreation Demos,Thesprotia,N0420,2008-04-22,False,2024-01-19 14:23:03,Somewhat Compliant
GR0000001842,541102414,IKE,Healthcare,S,Mediterranean Specialists IKE,Ilia,N0730,1999-08-07,False,2024-04-27 09:45:58,Compliant
GR0000001843,479673044,IKE,Consumer Goods and Retail,M,Oikos Techne Depot IKE,Lesvos,N1110,2017-12-11,True,2024-03-22 09:39:44,Compliant
GR0000001844,814403943,OE,Automotive,L,Drive Dynamis OE,Lakonia,N1040,2013-08-17,True,2024-10-10 08:16:05,Compliant
GR0000001845,905611583,AT,Logistics and Transportation,S,Polis Energeia Demos,Peiraias and islands,N0920,2001-05-11,False,2024-09-25 12:28:09,Compliant
GR0000001846,554124989,AT,Financial Services,M,Wealth Polis Fiscal,Magnisia,N0530,1995-01-19,False,2024-05-30 10:54:27,Compliant
GR0000001847,874233009,AE,Healthcare,S,Basileus Greek AE,Kavala,N0130,2005-01-22,False,2024-05-22 10:14:26,Compliant
GR0000001848,155239803,OE,Logistics and Transportation,S,Pathos Arete OE,Chania,N1340,1996-01-28,False,2024-06-08 10:33:04,Compliant
GR0000001849,408839723,IKE,Consumer Goods and Retail,M,Outlet Episteme Hellenic IKE,Ilia,N0730,2005-03-01,False,2024-04-28 09:39:03,Non-Compliant
GR0000001850,744685429,AE,Agriculture and Food Production,M,Organic Garden Onoma AE,Pella,N0240,2014-02-27,False,2024-10-20 10:18:35,Compliant
GR0000001851,435489452,AT,Logistics and Transportation,S,Demos Way,Argolida,N1010,2012-04-14,False,2024-08-28 14:57:10,Compliant
GR0000001852,477577220,AE,Financial Services,M,Techne Demos Group AE,Heraklio,N1310,2001-08-10,False,2024-04-30 08:51:12,Compliant
GR0000001853,211240259,IKE,Manufacturing,S,Ethos Ellada Builder IKE,Lesvos,N1110,2010-11-05,False,2024-11-04 09:04:49,Compliant
GR0000001854,720535283,AT,Energy,M,Polis Energeia,Aitoloakarnania,N0710,2024-05-24,False,2024-02-21 12:52:50,Compliant
GR0000001855,644830077,IKE,Manufacturing,S,Ethos Physis Fabrication IKE,Ioannina,N0430,2007-11-12,False,2024-04-01 16:07:49,Compliant
GR0000001856,328426553,AT,Energy,M,Aegean Renewable Harmonia,Achaia,N0720,2005-02-16,False,2024-08-24 16:48:23,Compliant
GR0000001857,266140258,AT,Consumer Goods and Retail,S,Nous Marketplace Ecclesia,East Attica,N0930,2012-04-03,False,2024-04-01 10:34:59,Compliant
GR0000001858,805165232,OE,Financial Services,S,Return Greek Eudaimonia OE,Arkadia,N1020,2000-01-15,False,2024-04-05 11:50:00,Compliant
GR0000001859,617746926,AT,Manufacturing,M,Agon Arete Theoria,Chania,N1340,2017-01-21,False,2024-06-15 10:49:17,Compliant
GR0000001860,340781088,IKE,Manufacturing,M,Foundry Artisan Psyche IKE,Magnisia,N0530,2002-08-09,False,2024-09-19 08:32:32,Compliant
GR0000001861,216198604,IKE,Tourism and Hospitality,M,Hellenic Sophia IKE,Xanthi,N0140,1999-12-09,False,2024-01-30 14:08:10,Compliant
GR0000001862,475932035,IKE,Manufacturing,S,Praxis Eudaimonia Logos IKE,Kyklades,N1210,2005-01-25,False,2024-01-25 15:09:54,Non-Compliant
GR0000001863,697285504,IKE,Manufacturing,S,Acropolis Production IKE,Trikala,N0540,1999-07-24,False,2024-03-08 11:55:38,Compliant
GR0000001864,494665673,AT,Financial Services,L,Group Harmonia Finance,Zakynthos,N0610,2007-08-22,True,2024-07-07 17:50:17,Compliant
GR0000001865,223357166,AT,Energy,S,Kairos Conservation Paideia,Preveza,N0440,2011-01-10,False,2024-08-24 11:29:11,Compliant
GR0000001866,918841563,AT,Agriculture and Food Production,S,Kosmos Wholesome,Chios,N1130,1998-06-02,False,2024-12-29 09:45:15,Compliant
GR0000001867,399110343,AT,Energy,M,Onoma Ionian Sophia,Heraklio,N1310,2022-08-13,False,2024-03-23 17:48:02,Compliant
GR0000001868,716435189,AE,Healthcare,S,Asclepius Arete AE,Chios,N1130,2009-12-19,False,2024-02-04 14:08:00,Somewhat Compliant
GR0000001869,342836476,IKE,Financial Services,M,Fiscal Nous IKE,Euritania,N0830,2000-04-22,False,2024-05-27 15:33:51,Somewhat Compliant
GR0000001870,966747347,OE,Technology and Innovation,M,Informatics Hellenic Network OE,Kavala,N0130,2011-03-03,False,2024-09-07 14:35:34,Non-Compliant
GR0000001871,560755939,IKE,Healthcare,L,Olympian Philia Medicine IKE,Ioannina,N0430,1998-10-20,False,2024-07-25 16:29:41,Compliant
GR0000001872,702332331,OE,Financial Services,M,Equity Pathos Agon OE,Kavala,N0130,1996-12-10,False,2024-09-23 13:50:38,Somewhat Compliant
GR0000001873,924024405,IKE,Manufacturing,S,Mythos Gaia Agon IKE,Rodopi,N0150,2022-02-11,False,2024-10-22 14:48:16,Compliant
GR0000001874,978779150,AT,Tourism and Hospitality,M,Getaway Pneuma Basileus,East Attica,N0930,2001-10-10,False,2024-09-25 14:10:32,Compliant
GR0000001875,767570850,AE,Consumer Goods and Retail,M,Dynamis Agon Oikos AE,Pieria,N0250,2002-12-26,False,2024-09-12 10:51:02,Compliant
GR0000001876,758819288,OE,Energy,L,Attica Basileus OE,Ioannina,N0430,2014-03-23,False,2024-04-15 09:38:23,Compliant
GR0000001877,824750726,AT,Technology and Innovation,S,Episteme Polis,Xanthi,N0140,2018-10-17,False,2024-06-01 09:38:57,Compliant
GR0000001878,790092970,AT,Tourism and Hospitality,S,Ecclesia Harmonia,Pieria,N0250,2010-01-07,False,2024-07-30 14:24:19,Somewhat Compliant
GR0000001879,697794767,AT,Tourism and Hospitality,S,Destination Xenia,Kozani,N0330,2021-11-23,False,2024-07-10 08:20:31,Compliant
GR0000001880,128189836,EPE,Healthcare,S,Pharma Recovery Hestia EPE,Kavala,N0130,2003-02-18,False,2024-04-11 08:13:27,Compliant
GR0000001881,753903309,AT,Agriculture and Food Production,L,Pastoral Theoria Agora,West Attica,N0940,2014-01-27,True,2024-11-22 10:28:55,Compliant
GR0000001882,806340901,IKE,Energy,M,Poseidon Physis IKE,Ilia,N0730,2001-09-26,False,2024-10-29 10:41:50,Compliant
GR0000001883,990626742,AT,Tourism and Hospitality,S,Leisure Gaia Adventure,Thessaloniki,N0220,2024-12-05,False,2024-06-03 14:15:09,Compliant
GR0000001884,844609017,AT,Technology and Innovation,S,Ethos Progressive,Arkadia,N1020,2008-07-10,False,2024-01-09 11:57:28,Compliant
GR0000001885,387169808,OE,Healthcare,S,Physicians Practitioners Eudaimonia OE,Drama,N0110,2023-01-09,False,2024-05-09 15:25:29,Compliant
GR0000001886,131088245,IKE,Agriculture and Food Production,M,Orchard Pneuma IKE,Trikala,N0540,2007-11-15,False,2024-12-30 15:23:56,Compliant
GR0000001887,293720285,AE,Technology and Innovation,S,Systems Progressive Future AE,Drama,N0110,2010-08-16,False,2024-04-14 15:08:26,Compliant
GR0000001888,393421844,AT,Consumer Goods and Retail,S,Hypermarket Agon,East Attica,N0930,1999-08-29,False,2024-01-27 11:09:57,Compliant
GR0000001889,854517058,OE,Energy,M,Poseidon Kalon OE,Xanthi,N0140,2007-02-27,False,2024-11-23 09:18:23,Compliant
GR0000001890,918630985,AT,Manufacturing,M,Delphi Athens Nous,Chios,N1130,2017-05-23,False,2024-01-28 13:29:58,Compliant
GR0000001891,431769776,AT,Automotive,S,Pneuma Logos Paideia,Evros,N0120,2024-09-05,False,2024-07-16 14:04:38,Compliant
GR0000001892,464883950,EPE,Logistics and Transportation,M,Pathos Physis Xenia EPE,Pella,N0240,2011-07-22,False,2024-05-30 13:52:32,Compliant
GR0000001893,476908532,IKE,Tourism and Hospitality,S,Escape Demos IKE,Lefkada,N0640,2006-11-26,False,2024-10-09 15:02:59,Somewhat Compliant
GR0000001894,106556040,AT,Automotive,M,Xenia Speed Kairos,Ilia,N0730,1998-06-04,False,2024-09-02 09:22:21,Compliant
GR0000001895,294782734,AT,Energy,L,Agora Nous,Rodopi,N0150,1995-02-04,False,2024-04-09 12:59:32,Compliant
GR0000001896,253815116,AE,Consumer Goods and Retail,M,Psyche Kairos AE,Thesprotia,N0420,2001-08-31,False,2024-03-25 08:06:09,Compliant
GR0000001897,708082645,AE,Financial Services,S,Polis Analysis AE,Lesvos,N1110,2024-06-01,False,2024-12-30 16:17:03,Somewhat Compliant
GR0000001898,805818425,AT,Consumer Goods and Retail,M,Outlet Goods,Kastoria,N0320,2001-07-28,False,2024-01-13 16:13:40,Non-Compliant
GR0000001899,530338918,IKE,Agriculture and Food Production,M,Mythos Pastoral Mediterranean IKE,Rodopi,N0150,2009-05-13,False,2024-09-23 13:01:28,Compliant
GR0000001900,174716780,AT,Technology and Innovation,M,Nomos Agon,Grevena,N0310,2001-08-17,False,2024-07-25 13:51:39,Compliant
GR0000001901,252336745,AT,Agriculture and Food Production,M,Eudaimonia Basileus,East Attica,N0930,2012-07-08,False,2024-08-23 13:39:20,Compliant
GR0000001902,895609471,OE,Tourism and Hospitality,M,Santorini Hestia OE,Zakynthos,N0610,2015-01-13,False,2024-05-25 13:03:51,Compliant
GR0000001903,779863265,IKE,Agriculture and Food Production,M,Food Authentic IKE,Larisa,N0520,2016-06-16,False,2024-09-21 17:07:56,Compliant
GR0000001904,132917811,AT,Energy,S,Generation Paideia,Lakonia,N1040,1998-01-06,False,2024-08-12 15:27:48,Compliant
GR0000001905,198524063,OE,Logistics and Transportation,L,Athens Gaia Praxis OE,Samos,N1120,2000-01-28,False,2024-09-20 08:42:49,Compliant
GR0000001906,901131404,OE,Healthcare,M,Nous Onoma Therapeutic OE,Magnisia,N0530,2020-12-01,False,2024-10-07 17:32:04,Somewhat Compliant
GR0000001907,669601448,EPE,Consumer Goods and Retail,L,Store Kairos Episteme EPE,Lasithio,N1320,2014-03-04,False,2024-03-19 14:21:42,Compliant
GR0000001908,330997172,AT,Consumer Goods and Retail,M,Oikos Goods,Chalkidiki,N0270,2007-06-28,False,2024-12-31 15:46:46,Compliant
GR0000001909,503935666,IKE,Logistics and Transportation,S,Physis Connection Hermes IKE,Lesvos,N1110,2001-06-27,False,2024-11-21 12:09:09,Compliant
GR0000001910,550791704,OE,Technology and Innovation,S,Future Doric OE,Lakonia,N1040,1999-01-20,False,2024-04-10 09:39:24,Compliant
GR0000001911,587098457,IKE,Energy,S,Distribution Mediterranean IKE,Rethymno,N1330,2009-06-27,False,2024-05-21 14:14:02,Compliant
GR0000001912,466034277,IKE,Consumer Goods and Retail,L,Arete Agora IKE,Kozani,N0330,2000-09-19,True,2024-01-23 12:00:08,Compliant
GR0000001913,269016920,AT,Financial Services,S,Trust Onoma,Larisa,N0520,2003-02-26,False,2024-04-09 14:36:12,Compliant
GR0000001914,497341481,EPE,Consumer Goods and Retail,L,Hypermarket Goods Hellenic EPE,Aitoloakarnania,N0710,2012-04-08,False,2024-08-01 10:27:35,Compliant
GR0000001915,434618074,OE,Energy,S,Nous Athens Ethos OE,Euritania,N0830,2010-10-25,False,2024-10-17 12:58:13,Somewhat Compliant
GR0000001916,874807770,IKE,Tourism and Hospitality,M,Nous Santorini Vacation IKE,Rethymno,N1330,2009-04-27,False,2024-01-01 09:10:54,Compliant
GR0000001917,448303473,IKE,Healthcare,S,Research Paideia IKE,Preveza,N0440,2017-03-02,False,2024-01-20 12:46:30,Somewhat Compliant
GR0000001918,934120892,AT,Agriculture and Food Production,M,Archon Demos,Rodopi,N0150,2014-01-04,True,2024-02-03 11:29:58,Compliant
GR0000001919,709448939,AT,Consumer Goods and Retail,S,Olympian Vendor Hellenic,Athens,N0910,2016-08-02,False,2024-03-25 15:07:05,Compliant
GR0000001920,740190407,OE,Agriculture and Food Production,S,Xenia Kalon Agora OE,Lefkada,N0640,2013-07-26,False,2024-12-08 15:51:57,Compliant
GR0000001921,191221925,IKE,Automotive,S,Archon Vehicle IKE,Peiraias and islands,N0920,2021-12-27,False,2024-06-24 17:46:23,Compliant
GR0000001922,156488296,EPE,Financial Services,M,Praxis Guardian Invest EPE,Imathia,N0210,2023-07-22,False,2024-08-28 12:36:35,Compliant
GR0000001923,267052653,AT,Automotive,L,Nomos Theoria Olympian,Arkadia,N1020,2009-12-15,True,2024-10-07 13:40:42,Somewhat Compliant
GR0000001924,269017588,IKE,Manufacturing,M,Gaia Industrial IKE,Preveza,N0440,2001-03-13,False,2024-06-16 16:09:42,Compliant
GR0000001925,910069356,AT,Financial Services,L,Gaia Physis Agora,Drama,N0110,2024-05-01,True,2024-12-15 17:33:43,Compliant
GR0000001926,763398699,AT,Financial Services,M,Praxis Xenia,West Attica,N0940,2006-01-10,False,2024-05-22 17:49:57,Compliant
GR0000001927,153432064,IKE,Logistics and Transportation,M,Fleet Techne IKE,Samos,N1120,2012-03-09,False,2024-05-05 11:52:01,Compliant
